[Codys FC2 Universe],,,,,,,,,,
PLAYER,DUKE,TE,Mark Birmingham,So,72,240,2,,,
PLAYER,DUKE,OL,Zach Harmon,Sr,73,295,5,,,
PLAYER,DUKE,CB,Mark Gilbert,Jr,69,200,5,,,
PLAYER,DUKE,OL,Casey Holman,Fr,73,295,2,,,
PLAYER,DUKE,OL,Rakavius Chambers,So,73,295,3,,,
PLAYER,DUKE,DL,Alex Nyembwe,So,72,285,2,,,
PLAYER,ECU,OL,Branden Pena,Sr,73,295,3,,,
PLAYER,ECU,DL,Alex Turner,Jr,72,285,3,,,
PLAYER,ECU,S,Davondre Robinson,So,70,195,2,,,
PLAYER,ECU,CB,Colby Gore,Jr,69,200,3,,,
PLAYER,ECU,S,Da'Andre Beverly,Fr,70,195,2,,,
PLAYER,ECU,LB,Cannon Gibbs,Sr,71,235,3,,,
PLAYER,ECU,OL,D'Ante Smith,Jr,73,295,3,,,
PLAYER,ECU,OL,John Spellacy,So,73,295,2,,,
PLAYER,ECU,QB,Caiden Norman,Fr,74,215,2,,,
PLAYER,ECU,OL,Noah Henderson,Fr,73,295,2,,,
PLAYER,ECU,DL,Brandon Henderson,Sr,72,285,3,,,
PLAYER,ECU,LB,Jireh Wilson,Fr,71,235,2,,,
PLAYER,ECU,TE,Andre Pegues,Fr,72,240,4,,,
PLAYER,ECU,DL,Shaun James,Sr,72,285,3,,,
PLAYER,ECU,S,Tim Irvin,Jr,70,195,3,,,
PLAYER,ECU,S,Marcus Holton,Sr,70,195,3,,,
PLAYER,ECU,RB,Darius Pinnix,So,68,220,2,,,
PLAYER,ECU,WR,Deondre Farrier,Jr,74,205,3,,,
PLAYER,ECU,DL,Jalen Price,Jr,72,285,3,,,
PLAYER,ECU,S,Devon Sutton,Sr,70,195,3,,,
PLAYER,ECU,RB,Hussein Howe,Jr,68,220,3,,,
PLAYER,ECU,K,Jonn Young,So,67,180,2,,,
PLAYER,ECU,CB,Warren Saba,So,69,200,2,,,
PLAYER,ECU,DL,Raequan Purvis,So,72,285,2,,,
PLAYER,ECU,TE,Anthony Watley,Jr,72,240,3,,,
PLAYER,ECU,OL,Garrett McGhin,Sr,73,295,3,,,
PLAYER,ECU,DL,Dorian Hardy,Fr,72,285,2,,,
PLAYER,ECU,OL,Travish Hicks,Jr,73,295,3,,,
PLAYER,ECU,WR,Duce Fuller,Fr,74,205,2,,,
PLAYER,ECU,LB,Bruce Bivens,So,71,235,2,,,
PLAYER,ECU,LB,Xavier Smith,Fr,71,235,4,,,
PLAYER,ECU,OL,Matt Morgan,Fr,73,295,2,,,
PLAYER,ECU,OL,Jack Doyle,So,73,295,2,,,
PLAYER,ECU,OL,Cortez Herrin,Jr,73,295,3,,,
PLAYER,ECU,DL,Damir Faison,Fr,72,285,2,,,
PLAYER,ECU,S,Nolan Johnson,Fr,70,195,2,,,
PLAYER,ECU,OL,Donovan Noel,Fr,73,295,2,,,
PLAYER,ECU,RB,Anthony Scott,Sr,68,220,3,,,
PLAYER,ECU,QB,Holton Ahlers,Fr,74,215,2,,,
PLAYER,ECU,QB,Reid Herring,So,74,215,2,,,
PLAYER,ECU,WR,Mydreon Vines,So,74,205,2,,,
PLAYER,ECU,DL,Kendall Futrell,Jr,72,285,3,,,
PLAYER,ECU,QB,Kingsley Ifedi,Fr,74,215,2,,,
PLAYER,ECU,DL,Chandon Hickerson,So,72,285,2,,,
PLAYER,ECU,WR,Tahj Deans,So,74,205,2,,,
PLAYER,ECU,OL,Sean Bailey,So,73,295,2,,,
PLAYER,ECU,DL,Trey Love,Fr,72,285,2,,,
PLAYER,ECU,S,Rowe Mellot,Jr,70,195,3,,,
PLAYER,ECU,TE,Ben Norris,So,72,240,2,,,
PLAYER,ECU,RB,Trace Christian,Fr,68,220,2,,,
PLAYER,ECU,WR,Jonathan Jeffries,Jr,74,205,3,,,
PLAYER,ECU,OL,Dqmarcus Shaw,Sr,73,295,3,,,
PLAYER,ECU,K,Jake Verity,Jr,67,180,3,,,
PLAYER,ECU,WR,Trevon Brown,Sr,74,205,3,,,
PLAYER,ECU,LB,Delvontae Harris,Fr,71,235,2,,,
PLAYER,ECU,CB,Corey Seargent,Sr,69,200,3,,,
PLAYER,ECU,LB,Aaron Ramseur,So,71,235,2,,,
PLAYER,ECU,RB,Tay Williams,Fr,68,220,2,,,
PLAYER,ECU,CB,Keyshawn Canady,So,69,200,2,,,
PLAYER,ECU,DL,Chance Purvis,So,72,285,2,,,
PLAYER,ECU,LB,Gerard Stringer,Fr,71,235,4,,,
PLAYER,ECU,LB,Ray Tillman,Sr,71,235,3,,,
PLAYER,ECU,TE,Johnny Bogle,Fr,72,240,2,,,
PLAYER,ECU,WR,Juwan Moody,Fr,74,205,2,,,
PLAYER,ECU,WR,Blake Proehl,Fr,74,205,2,,,
PLAYER,ECU,WR,Leroy Henley,Fr,74,205,2,,,
PLAYER,ECU,DL,Chandler Medeiros,Fr,72,285,2,,,
PLAYER,ECU,WR,Jonathan Johnson,So,74,205,2,,,
PLAYER,ECU,CB,Michael Witherspoon,Jr,69,200,3,,,
PLAYER,UF,OL,Christopher Bleich,Fr,73,295,4,,,
PLAYER,UF,OL,Martez Ivey,Sr,73,295,5,,,
PLAYER,UF,WR,Josh Hammond,Jr,74,205,5,,,
PLAYER,UF,CB,Marco Wilson,So,69,200,4,,,
PLAYER,UF,LB,Ventrell Miller,Fr,71,235,4,,,
PLAYER,UF,CB,Trey Dean,Fr,69,200,4,,,
PLAYER,UF,OL,Richard Gouraige,Fr,73,295,4,,,
PLAYER,UF,WR,Jacob Copeland,Fr,74,205,4,,,
PLAYER,UF,S,Donovan Stiner,So,70,195,4,,,
PLAYER,UF,TE,Lucas Krull,So,72,240,4,,,
PLAYER,UF,OL,Tyler Jordan,Sr,73,295,5,,,
PLAYER,UF,QB,Feleipe Franks,So,74,215,4,,,
PLAYER,UF,WR,Tyrie Cleveland,Jr,74,205,5,,,
PLAYER,UF,DL,Jabari Zuniga,Jr,72,285,5,,,
PLAYER,UF,OL,Noah Banks,Jr,73,295,5,,,
PLAYER,UF,OL,Nick Buchanan,Jr,73,295,5,,,
PLAYER,UF,S,John Huggins,Fr,70,195,4,,,
PLAYER,UF,S,Amari Burney,Fr,70,195,4,,,
PLAYER,UF,RB,Lamical Perine,Jr,68,220,5,,,
PLAYER,UF,QB,Emory Jones,Fr,74,215,4,,,
PLAYER,UF,TE,C'yontai Lewis,Sr,72,240,5,,,
PLAYER,UF,RB,Dameon Pierce,Fr,68,220,4,,,
PLAYER,UF,RB,Jordan Scarlett,Jr,68,220,5,,,
PLAYER,UF,RB,R.J. Raymond,Sr,68,220,5,,,
PLAYER,UF,DL,Khairi Clark,Sr,72,285,5,,,
PLAYER,UF,OL,Jawaan Taylor,Jr,73,295,5,,,
PLAYER,UF,TE,Moral Stephens,Sr,72,240,5,,,
PLAYER,UF,LB,Andrew Chatfield,Fr,71,235,4,,,
PLAYER,UF,CB,Chauncey GardnerJohnsn,Jr,69,200,5,,,
PLAYER,UF,OL,Brett Heggie,So,73,295,4,,,
PLAYER,UF,RB,Iverson Clement,Fr,68,220,4,,,
PLAYER,UF,DL,Marlon Dunlap,So,72,285,4,,,
PLAYER,UF,QB,Kyle Trask,So,74,215,4,,,
PLAYER,UF,LB,David Reese,Jr,71,235,5,,,
PLAYER,UF,DL,Jachai Polite,Jr,72,285,5,,,
PLAYER,UF,TE,Kyle Pitts,Fr,72,240,4,,,
PLAYER,UF,DL,Adam Shuler,Jr,72,285,5,,,
PLAYER,UF,S,Brad Stewart,So,70,195,4,,,
PLAYER,UF,DL,Elijah Conliffe,So,72,285,4,,,
PLAYER,UF,K,Evan McPherson,Fr,67,180,4,,,
PLAYER,UF,CB,Brian Edwards,So,69,200,3,,,
PLAYER,UF,K,Tommy Townsend,Jr,67,180,5,,,
PLAYER,UF,OL,Jean DeLance,So,73,295,4,,,
PLAYER,UF,WR,Daquon Green,So,74,205,4,,,
PLAYER,UF,WR,Freddie Swain,Jr,74,205,5,,,
PLAYER,UF,LB,Rayshad Jackson,Jr,71,235,5,,,
PLAYER,UF,CB,Dre Massey,Sr,69,200,5,,,
PLAYER,UF,RB,Malik Davis,So,68,220,4,,,
PLAYER,UF,WR,Trevon Grimes,So,74,205,4,,,
PLAYER,UF,LB,Cece Jefferson,Sr,71,235,5,,,
PLAYER,UF,LB,Luke Ancrum,Jr,71,235,5,,,
PLAYER,UF,WR,Kadarius Toney,So,74,205,4,,,
PLAYER,UF,OL,T.J. McCoy,Jr,73,295,5,,,
PLAYER,UF,CB,C.J. McWilliams,So,69,200,3,,,
PLAYER,UF,DL,Zachary Carter,Fr,72,285,4,,,
PLAYER,UF,WR,Van Jefferson,Jr,74,205,5,,,
PLAYER,UF,S,Jeawon Taylor,Jr,70,195,5,,,
PLAYER,UF,DL,Kyree Campbell,So,72,285,4,,,
PLAYER,UF,LB,David Reese,Fr,71,235,4,,,
PLAYER,UF,DL,Malik Langham,Fr,72,285,4,,,
PLAYER,UF,OL,Fred Johnson,Sr,73,295,5,,,
PLAYER,UF,S,Shawn Davis,So,70,195,4,,,
PLAYER,UF,CB,C.J. Henderson,So,69,200,4,,,
PLAYER,UF,LB,Jeremiah Moon,So,71,235,4,,,
PLAYER,UF,LB,Kylan Johnson,Jr,71,235,5,,,
PLAYER,UF,DL,Tedarrell Slaton,So,72,285,4,,,
PLAYER,UF,LB,Vosean Joseph,Jr,71,235,5,,,
PLAYER,UF,LB,James Houston,Fr,71,235,3,,,
PLAYER,UF,OL,Stone Forsythe,So,73,295,4,,,
PLAYER,FSU,QB,James Blackman,So,74,215,4,,,
PLAYER,FSU,S,A.J. Westbrook,Sr,70,195,5,,,
PLAYER,FSU,OL,Jauan Williams,So,73,295,4,,,
PLAYER,FSU,DL,Brian Burns,Jr,72,285,5,,,
PLAYER,FSU,CB,Levonta Taylor,Jr,69,200,5,,,
PLAYER,FSU,OL,Baveon Johnson,So,73,295,4,,,
PLAYER,FSU,S,Zaquandre White,Fr,70,195,4,,,
PLAYER,FSU,OL,Cole Minshew,Jr,73,295,5,,,
PLAYER,FSU,DL,Dennis Briggs,Fr,72,285,4,,,
PLAYER,FSU,DL,Robert Cooper,Fr,72,285,4,,,
PLAYER,FSU,LB,Josh Brown,Jr,71,235,4,,,
PLAYER,FSU,S,Jaiden Woodbey,Fr,70,195,4,,,
PLAYER,FSU,WR,Warren Thompson,Fr,74,205,4,,,
PLAYER,FSU,S,Hamsah Nasirildeen,So,70,195,4,,,
PLAYER,FSU,DL,Fredrick Jones,Sr,72,285,5,,,
PLAYER,FSU,DL,Janarius Robinson,So,72,285,4,,,
PLAYER,FSU,TE,Naseir Upshur,Jr,72,240,4,,,
PLAYER,FSU,RB,Cam Akers,So,68,220,4,,,
PLAYER,FSU,OL,Derrick Kelly,Sr,73,295,5,,,
PLAYER,FSU,DL,Josh Kaindoh,So,72,285,4,,,
PLAYER,FSU,WR,Jordan Young,Fr,74,205,3,,,
PLAYER,FSU,OL,Christian Meadows,Fr,73,295,4,,,
PLAYER,FSU,OL,Arthur Williams,Sr,73,295,5,,,
PLAYER,FSU,OL,Brady Scott,Fr,73,295,3,,,
PLAYER,FSU,LB,DeCalon Brooks,Fr,71,235,4,,,
PLAYER,FSU,WR,Nyqwan Murray,Sr,74,205,5,,,
PLAYER,FSU,TE,Tre' McKitty,So,72,240,4,,,
PLAYER,FSU,LB,Amari Gainer,Fr,71,235,4,,,
PLAYER,FSU,LB,Dontavious Jackson,Jr,71,235,5,,,
PLAYER,FSU,QB,Deondre Francois,Jr,74,215,5,,,
PLAYER,FSU,WR,Deonte Sheffield,Fr,74,205,3,,,
PLAYER,FSU,WR,George Campbell,Jr,74,205,5,,,
PLAYER,FSU,DL,Jamarcus Chatman,Fr,72,285,3,,,
PLAYER,FSU,OL,Abdul Bello,Jr,73,295,5,,,
PLAYER,FSU,OL,Alec Eberle,Sr,73,295,5,,,
PLAYER,FSU,DL,Xavier Peters,Fr,72,285,4,,,
PLAYER,FSU,K,Ricky Aguayo,Jr,67,180,5,,,
PLAYER,FSU,CB,Asante Samuel,Fr,69,200,4,,,
PLAYER,FSU,WR,Keith Gavin,Jr,74,205,5,,,
PLAYER,FSU,K,Logan Tyler,Jr,67,180,5,,,
PLAYER,FSU,WR,D.J. Matthews,So,74,205,4,,,
PLAYER,FSU,RB,Khalan Laborn,Fr,68,220,4,,,
PLAYER,FSU,S,Stanford Samuels,So,70,195,4,,,
PLAYER,FSU,S,Cyrus Fagan,Fr,70,195,4,,,
PLAYER,FSU,CB,Anthony Lytton,Fr,69,200,4,,,
PLAYER,FSU,CB,Kyle Meyers,Jr,69,200,5,,,
PLAYER,FSU,LB,Adonis Thomas,Jr,71,235,5,,,
PLAYER,FSU,OL,Christian Armstrong,Fr,73,295,4,,,
PLAYER,FSU,DL,Chaz Neal,Fr,72,285,3,,,
PLAYER,FSU,WR,Tamorrion Terry,Fr,74,205,4,,,
PLAYER,FSU,LB,Emmett Rice,Jr,71,235,5,,,
PLAYER,FSU,WR,Tre'Shaun Harrison,Fr,74,205,4,,,
PLAYER,FSU,DL,Ja'len Parks,Fr,72,285,4,,,
PLAYER,FSU,CB,Carlos Becker,Jr,69,200,5,,,
PLAYER,FSU,OL,Mike Arnold,So,73,295,3,,,
PLAYER,FSU,LB,Leonard Warner,So,71,235,4,,,
PLAYER,FSU,RB,Jacques Patrick,Sr,68,220,5,,,
PLAYER,FSU,CB,Isaiah Bolden,Fr,69,200,4,,,
PLAYER,FSU,DL,Demarcus Christmas,Sr,72,285,5,,,
PLAYER,FSU,OL,Jalen Goss,Fr,73,295,3,,,
PLAYER,FSU,DL,Malcolm Lamar,Fr,72,285,4,,,
PLAYER,FSU,DL,Marvin Wilson,So,72,285,4,,,
PLAYER,FSU,TE,Johnathan Vickers,Sr,72,240,5,,,
PLAYER,FSU,WR,Ontaria Wilson,Fr,74,205,4,,,
PLAYER,FSU,RB,Amir Rasul,Jr,68,220,5,,,
PLAYER,FSU,OL,Landon Dickerson,So,73,295,4,,,
PLAYER,FSU,DL,Walvenski Aime,Sr,72,285,5,,,
PLAYER,FSU,DL,Cory Durden,Fr,72,285,4,,,
PLAYER,FSU,TE,Camren McDonald,Fr,72,240,4,,,
PLAYER,UGA,OL,Kendall Baker,Sr,73,295,5,,,
PLAYER,UGA,OL,Trey Hill,Fr,73,295,4,,,
PLAYER,UGA,LB,Keyon Richardson,Sr,71,235,5,,,
PLAYER,UGA,CB,Tyson Campbell,Fr,69,200,4,,,
PLAYER,UGA,CB,Deandre Baker,Sr,69,200,6,,,
PLAYER,UGA,RB,Zamir White,Fr,68,220,4,,,
PLAYER,UGA,DL,Michael Barnett,Jr,72,285,5,,,
PLAYER,UGA,OL,Justin Shaffer,So,73,295,4,,,
PLAYER,UGA,K,Rodrigo Blankenship,Jr,67,180,6,,,
PLAYER,UGA,LB,Quay Walker,Fr,71,235,4,,,
PLAYER,UGA,S,Christopher Smith,Fr,70,195,4,,,
PLAYER,UGA,TE,Jackson Harris,Sr,72,240,5,,,
PLAYER,UGA,OL,Jamaree Salyer,Fr,73,295,4,,,
PLAYER,UGA,OL,Lamont Gaillard,Sr,73,295,6,,,
PLAYER,UGA,WR,Riley Ridley,Jr,74,205,5,,,
PLAYER,UGA,RB,Elijah Holyfield,Jr,68,220,5,,,
PLAYER,UGA,LB,Natrez Patrick,Sr,71,235,6,,,
PLAYER,UGA,WR,Jayson Stanley,Sr,74,205,5,,,
PLAYER,UGA,DL,DaQuan HawkinsMuckle,Sr,72,285,4,,,
PLAYER,UGA,DL,Malik Herring,So,72,285,4,,,
PLAYER,UGA,TE,Charlie Woerner,Jr,72,240,6,,,
PLAYER,UGA,LB,Juwan Taylor,Sr,71,235,5,,,
PLAYER,UGA,LB,Brenton Cox,Fr,71,235,4,,,
PLAYER,UGA,LB,Robert Beal,Fr,71,235,4,,,
PLAYER,UGA,LB,Monty Rice,So,71,235,4,,,
PLAYER,UGA,DL,Devonte Wyatt,So,72,285,4,,,
PLAYER,UGA,OL,Solomon Kindley,So,73,295,4,,,
PLAYER,UGA,DL,Jay Hayes,Sr,72,285,5,,,
PLAYER,UGA,LB,Nate McBride,So,71,235,4,,,
PLAYER,UGA,QB,Jake Fromm,So,74,215,7,,,
PLAYER,UGA,LB,Walter Grant,So,71,235,4,,,
PLAYER,UGA,S,Richard LeCounte,So,70,195,4,,,
PLAYER,UGA,DL,Jonathan Ledbetter,Sr,72,285,6,,,
PLAYER,UGA,OL,Sean Fogarty,Sr,73,295,5,,,
PLAYER,UGA,CB,William Poole,So,69,200,4,,,
PLAYER,UGA,WR,Jeremiah Holloman,So,74,205,4,,,
PLAYER,UGA,WR,Mecole Hardman,Jr,74,205,6,,,
PLAYER,UGA,WR,Kearis Jackson,Fr,74,205,4,,,
PLAYER,UGA,WR,Demetris Robertson,So,74,205,5,,,
PLAYER,UGA,CB,Tyrique McGhee,Jr,69,200,5,,,
PLAYER,UGA,CB,Mark Webb,So,69,200,4,,,
PLAYER,UGA,DL,Julian Rochester,Jr,72,285,6,,,
PLAYER,UGA,TE,Luke Ford,Fr,72,240,4,,,
PLAYER,UGA,OL,Cade Mays,Fr,73,295,4,,,
PLAYER,UGA,WR,Tyler Simmons,Jr,74,205,5,,,
PLAYER,UGA,DL,Tyler Clark,Jr,72,285,6,,,
PLAYER,UGA,WR,Ahkil Crumpton,Sr,74,205,5,,,
PLAYER,UGA,LB,Adam Anderson,Fr,71,235,4,,,
PLAYER,UGA,CB,Eric Stokes,Fr,69,200,4,,,
PLAYER,UGA,RB,Brian Herrien,Jr,68,220,5,,,
PLAYER,UGA,S,Otis Reese,Fr,70,195,4,,,
PLAYER,UGA,RB,James Cook,Fr,68,220,4,,,
PLAYER,UGA,LB,D'Andre Walker,Sr,71,235,6,,,
PLAYER,UGA,S,Tray Bishop,So,70,195,4,,,
PLAYER,UGA,LB,Tae Crowder,Jr,71,235,5,,,
PLAYER,UGA,OL,Isaiah Wilson,Fr,73,295,5,,,
PLAYER,UGA,LB,Channing Tindall,Fr,71,235,4,,,
PLAYER,UGA,OL,Andrew Thomas,So,73,295,5,,,
PLAYER,UGA,OL,Ben Cleveland,So,73,295,4,,,
PLAYER,UGA,CB,Divaad Wilson,Fr,69,200,4,,,
PLAYER,UGA,WR,Terry Godwin,Sr,74,205,6,,,
PLAYER,UGA,K,Jake Camarda,Fr,67,180,4,,,
PLAYER,UGA,RB,D'Andre Swift,So,68,220,5,,,
PLAYER,UGA,S,DeAngelo Gibbs,So,70,195,4,,,
PLAYER,UGA,S,Jarvis Wilson,Sr,70,195,5,,,
PLAYER,UGA,TE,Isaac Nauta,Jr,72,240,6,,,
PLAYER,UGA,DL,David Marshall,Jr,72,285,5,,,
PLAYER,UGA,S,J.R. Reed,Jr,70,195,6,,,
PLAYER,GT,LB,Jaquan Henderson,So,71,235,3,,,
PLAYER,GT,DL,Kyle Cerge-Henders,Jr,72,285,4,,,
PLAYER,GT,CB,Dameon Williams,Fr,69,200,2,,,
PLAYER,GT,S,Juanyeh Thomas,Fr,70,195,2,,,
PLAYER,GT,RB,Jerry Howard,So,68,220,2,,,
PLAYER,GT,DL,Kelton Dawson,Fr,72,285,2,,,
PLAYER,GT,DL,Chris Martin,Fr,72,285,2,,,
PLAYER,GT,WR,Brad Stewart,Sr,74,205,4,,,
PLAYER,GT,WR,Jair Hawkins-Ander,So,74,205,2,,,
PLAYER,GT,DL,T.K. Chimedza,Fr,72,285,2,,,
PLAYER,GT,DL,Tyler Merriweather,Sr,72,285,3,,,
PLAYER,GT,S,Tariq Carpenter,So,70,195,2,,,
PLAYER,GT,QB,Lucas Johnson,So,74,215,3,,,
PLAYER,GT,QB,Tobias Oliver,Fr,74,215,2,,,
PLAYER,GT,LB,Brant Mitchell,Sr,71,235,5,,,
PLAYER,GT,LB,Victor Alexander,Sr,71,235,4,,,
PLAYER,GT,CB,Jaylon King,Fr,69,200,3,,,
PLAYER,GT,LB,Jalen Johnson,Sr,71,235,4,,,
PLAYER,GT,LB,Quez Jackson,Fr,71,235,2,,,
PLAYER,GT,OL,Connor Hansen,So,73,295,2,,,
PLAYER,GT,WR,Jaylen Jackson,Fr,74,205,2,,,
PLAYER,GT,RB,Kirvonte Benson,Jr,68,220,4,,,
PLAYER,GT,RB,Qua Searcy,Sr,68,220,4,,,
PLAYER,GT,CB,Ajani Kerr,So,69,200,3,,,
PLAYER,GT,RB,Clinton Lynch,Sr,68,220,4,,,
PLAYER,GT,OL,Mike Minihan,Fr,73,295,2,,,
PLAYER,GT,K,Brenton King,So,67,180,2,,,
PLAYER,GT,CB,Tre Swilling,Fr,69,200,3,,,
PLAYER,GT,DL,Desmond Branch,Sr,72,285,4,,,
PLAYER,GT,OL,Jahaziel Lee,Jr,73,295,4,,,
PLAYER,GT,OL,Zach Quinney,Fr,73,295,2,,,
PLAYER,GT,DL,Anree Saint-Amour,Sr,72,285,4,,,
PLAYER,GT,CB,Lamont Simmons,Sr,69,200,4,,,
PLAYER,GT,QB,TaQuon Marshall,Sr,74,215,4,,,
PLAYER,GT,RB,Dontae Smith,Fr,68,220,2,,,
PLAYER,GT,S,Jarett Cole,So,70,195,2,,,
PLAYER,GT,RB,Omahri Jarrett,Jr,68,220,4,,,
PLAYER,GT,S,Malik Rivera,Sr,70,195,4,,,
PLAYER,GT,LB,Justice Dingle,Fr,71,235,2,,,
PLAYER,GT,OL,Parker Braun,Jr,73,295,5,,,
PLAYER,GT,S,Gentry Bonds,Fr,70,195,2,,,
PLAYER,GT,S,Kaleb Oliver,Fr,70,195,2,,,
PLAYER,GT,WR,Jalen Camp,Jr,74,205,3,,,
PLAYER,GT,OL,Brad Morgan,Jr,73,295,3,,,
PLAYER,GT,OL,Andrew Marshall,Sr,73,295,4,,,
PLAYER,GT,OL,Bailey Ivemeyer,Jr,73,295,4,,,
PLAYER,GT,WR,Stephen Dolphus,So,74,205,2,,,
PLAYER,GT,RB,Nate Cottrell,Jr,68,220,4,,,
PLAYER,GT,OL,Will Bryan,Sr,73,295,5,,,
PLAYER,GT,OL,Charlie Clark,Fr,73,295,2,,,
PLAYER,GT,LB,Bruce Jordan-Swilli,So,71,235,3,,,
PLAYER,GT,LB,David Curry,Jr,71,235,4,,,
PLAYER,GT,DL,Brentavious Glanton,Jr,72,285,4,,,
PLAYER,GT,DL,Brandon Adams,So,72,285,3,,,
PLAYER,GT,LB,Jordan Domineck,Fr,71,235,2,,,
PLAYER,GT,DL,Quon Griffin,Fr,72,285,2,,,
PLAYER,GT,QB,James Graham,Fr,74,215,3,,,
PLAYER,GT,RB,Xavier Gantt,So,68,220,2,,,
PLAYER,GT,K,Pressley Harvin,So,67,180,3,,,
PLAYER,GT,WR,Malachi Carter,Fr,74,205,2,,,
PLAYER,GT,LB,Christian Campbell,Jr,71,235,3,,,
PLAYER,GT,OL,Scott Morgan,Jr,73,295,3,,,
PLAYER,GT,OL,Kenny Cooper,Jr,73,295,4,,,
PLAYER,GT,CB,Jaytlin Askew,So,69,200,3,,,
PLAYER,GT,RB,Jordan Mason,Fr,68,220,2,,,
PLAYER,GT,DL,Antwan Owens,So,72,285,2,,,
PLAYER,GT,LB,Charlie Thomas,Fr,71,235,2,,,
PLAYER,GT,RB,Christian Malloy,Fr,68,220,2,,,
PLAYER,GT,CB,Zamari Walton,Fr,69,200,2,,,
PLAYER,HOU,DL,Zach Vaughan,Sr,72,285,4,,,
PLAYER,HOU,DL,Payton Turner,So,72,285,3,,,
PLAYER,HOU,S,Grant Stuard,So,70,195,3,,,
PLAYER,HOU,CB,Alexander Myres,Sr,69,200,4,,,
PLAYER,HOU,LB,Roman Brown,Sr,71,235,4,,,
PLAYER,HOU,LB,Austin Robinson,Sr,71,235,4,,,
PLAYER,HOU,QB,D'Eriq King,Jr,74,215,4,,,
PLAYER,HOU,CB,Ka'Darian Smith,Jr,69,200,4,,,
PLAYER,HOU,S,Garrett Davis,Sr,70,195,5,,,
PLAYER,HOU,LB,Amaud Willis-Dalton,Fr,71,235,3,,,
PLAYER,HOU,LB,Derek Parish,Fr,71,235,3,,,
PLAYER,HOU,LB,Emeke Egbule,Sr,71,235,4,,,
PLAYER,HOU,DL,Ed Oliver,Jr,72,285,6,,,
PLAYER,HOU,DL,Blake Young,Jr,72,285,4,,,
PLAYER,HOU,OL,Kameron Eloph,Jr,73,295,4,,,
PLAYER,HOU,RB,Mulbah Car,Jr,68,220,4,,,
PLAYER,HOU,CB,Nick Watkins,Sr,69,200,4,,,
PLAYER,HOU,RB,Patrick Carr,Jr,68,220,4,,,
PLAYER,HOU,CB,Zaire Taylor,Fr,69,200,3,,,
PLAYER,HOU,RB,Terence Williams,Sr,68,220,4,,,
PLAYER,HOU,LB,Donavan Mutin,Fr,71,235,3,,,
PLAYER,HOU,LB,David Anenih,So,71,235,3,,,
PLAYER,HOU,OL,Jarrid Williams,Jr,73,295,4,,,
PLAYER,HOU,K,Dane Roy,Jr,67,180,5,,,
PLAYER,HOU,LB,Alexander Duke,Fr,71,235,2,,,
PLAYER,HOU,DL,Willie Smith,Fr,72,285,3,,,
PLAYER,HOU,LB,Elijah Gooden,So,71,235,3,,,
PLAYER,HOU,OL,Dennis Bardwell,So,73,295,3,,,
PLAYER,HOU,LB,Leroy Godfrey,Jr,71,235,4,,,
PLAYER,HOU,WR,Ja'Kori Morgan,Fr,74,205,3,,,
PLAYER,HOU,LB,Zamar Kirven,Fr,71,235,3,,,
PLAYER,HOU,LB,Darrion Owens,Sr,71,235,4,,,
PLAYER,HOU,WR,Terry Mark,Jr,74,205,4,,,
PLAYER,HOU,OL,Jack Freeman,Fr,73,295,2,,,
PLAYER,HOU,OL,Will Noble,Jr,73,295,4,,,
PLAYER,HOU,OL,Kordell Snyder,So,73,295,3,,,
PLAYER,HOU,DL,Logan Hall,Fr,72,285,3,,,
PLAYER,HOU,WR,Jeremy Singleton,Fr,74,205,3,,,
PLAYER,HOU,QB,Clayton Tune,Fr,74,215,3,,,
PLAYER,HOU,LB,Jordan Milburn,Jr,71,235,4,,,
PLAYER,HOU,DL,Noah Jones,Fr,72,285,3,,,
PLAYER,HOU,OL,Josh Jones,So,73,295,3,,,
PLAYER,HOU,DL,Aymiel Fleming,Jr,72,285,4,,,
PLAYER,HOU,WR,Tre'von Bradley,Fr,74,205,3,,,
PLAYER,HOU,DL,Jerard Carter,Sr,72,285,4,,,
PLAYER,HOU,DL,Isaiah Chambers,So,72,285,3,,,
PLAYER,HOU,OL,Mason Denley,Jr,73,295,4,,,
PLAYER,HOU,QB,Bryson Smith,Fr,74,215,3,,,
PLAYER,HOU,WR,Marquez Stevenson,So,74,205,3,,,
PLAYER,HOU,S,Gleson Sprewell,So,70,195,3,,,
PLAYER,HOU,K,Dalton Witherspoon,Jr,67,180,4,,,
PLAYER,HOU,TE,Christian Trahan,Fr,72,240,3,,,
PLAYER,HOU,OL,Braylon Jones,Jr,73,295,4,,,
PLAYER,HOU,CB,Isaiah Johnson,Sr,69,200,4,,,
PLAYER,HOU,OL,Bo Alexander,Jr,73,295,4,,,
PLAYER,HOU,S,Garrison Vaughn,Fr,70,195,3,,,
PLAYER,HOU,CB,Javian Smith,So,69,200,3,,,
PLAYER,HOU,S,Deontay Anderson,So,70,195,3,,,
PLAYER,HOU,WR,Keith Corbin,Jr,74,205,4,,,
PLAYER,HOU,TE,Parker Eichenberger,Fr,72,240,3,,,
PLAYER,HOU,RB,Kevrin Justice,Jr,68,220,4,,,
PLAYER,HOU,DL,Tahj Brown,Fr,72,285,3,,,
PLAYER,HOU,RB,Kelan Walker,Fr,68,220,3,,,
PLAYER,HOU,TE,Romello Brooker,Sr,72,240,4,,,
PLAYER,HOU,OL,Max Banes,Fr,73,295,3,,,
